V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
12,2,1,4,9,16,28,6,5,7,4,5,1,30,42,6,13,6,12,9,3,5,9,7,6,2,4,1,8,8,7,10,6,9,10,1,15,10,1,7,5,10,10,10,4,2,9,5,6,20
9,6,7,1,4,13,27,2,9,8,2,8,15,10,6,13,3,7,3,12,7,10,10,12,7,2,3,3,10,5,4,3,5,8,1,5,4,4,8,8,3,8,13,11,5,11,5,10,10,36
2,1,11,7,7,1,2,5,3,7,11,9,11,37,26,10,1,3,9,6,1,13,1,16,1,9,2,1,14,6,9,1,1,12,8,7,1,16,14,9,3,8,1,3,2,10,3,14,9,13
7,9,4,4,6,6,7,6,8,10,2,15,4,25,9,12,4,3,1,9,11,8,6,6,3,6,8,3,14,9,17,1,7,3,8,11,6,9,3,14,8,7,12,3,5,9,4,8,7,6
10,10,2,4,2,7,21,5,7,1,6,11,2,1,27,3,10,3,7,7,8,1,1,10,7,5,5,2,11,3,2,2,4,6,4,7,7,1,2,10,8,13,2,4,8,8,5,6,3,8
10,5,8,3,5,3,25,6,1,11,9,3,13,26,15,8,4,3,3,15,9,10,10,3,7,12,6,9,12,9,12,4,8,1,2,10,11,5,6,13,14,17,11,5,16,9,5,1,3,25
12,1,7,6,6,13,17,5,12,7,11,14,12,18,18,4,4,4,1,11,12,11,5,13,3,4,1,9,7,1,7,1,1,1,5,5,10,5,1,10,1,12,8,7,1,1,9,10,12,18
12,2,11,7,1,7,30,2,9,1,14,15,9,1,1,10,10,5,7,1,11,9,1,1,1,3,1,6,6,3,16,7,1,11,1,3,13,1,2,4,1,17,8,4,1,1,2,6,1,34
3,13,13,6,6,14,5,13,12,11,13,7,15,16,7,13,10,15,9,10,13,3,9,10,9,1,5,3,13,3,15,3,4,8,5,2,6,11,8,12,8,2,12,7,6,6,5,11,10,15
13,11,6,10,5,12,15,3,3,4,15,1,6,25,32,2,7,5,8,2,15,7,3,5,1,9,7,2,6,5,15,6,4,7,11,6,10,9,11,6,5,5,11,15,10,4,8,4,10,12
4,8,3,7,1,4,9,3,2,4,6,5,14,21,34,14,7,16,7,3,13,14,1,11,16,11,5,3,7,15,4,3,1,4,5,3,4,5,12,10,4,4,8,2,6,3,4,4,4,33
7,3,7,10,6,14,4,2,2,3,6,13,3,3,4,13,9,2,5,12,15,10,9,1,3,3,3,6,10,3,7,5,3,3,4,1,3,10,10,3,3,2,3,1,3,7,9,5,3,3
7,15,3,5,6,4,1,14,11,2,5,6,12,9,5,7,2,12,2,11,4,2,2,17,10,10,5,8,9,6,2,11,1,14,18,11,4,8,11,6,17,12,1,12,18,5,1,9,8,35
5,5,7,3,1,14,21,6,7,11,12,13,13,29,4,14,10,3,9,1,1,6,10,15,4,7,5,9,12,3,15,2,7,6,14,6,7,8,10,5,9,13,12,6,14,13,5,7,3,15
1,15,4,6,8,12,34,14,8,7,17,8,12,33,30,8,2,17,7,11,6,2,2,4,15,10,9,4,1,10,5,7,1,14,18,2,7,16,11,6,17,12,5,6,18,5,9,5,12,35
11,6,7,6,2,5,36,13,9,8,13,10,14,23,39,8,10,5,4,16,13,10,2,10,4,11,5,1,10,1,13,3,3,7,5,11,2,2,11,12,16,8,1,1,15,5,5,7,6,17
5,11,6,6,5,11,13,7,10,7,7,13,7,15,9,11,8,12,6,4,10,6,11,15,5,9,4,5,9,11,6,6,5,3,11,6,11,12,7,8,12,13,11,3,11,4,7,9,3,12
8,10,5,2,2,7,3,7,3,1,6,3,9,10,2,3,14,9,7,1,15,9,1,9,15,3,2,6,9,3,16,5,4,6,4,4,8,8,2,7,1,1,8,4,1,7,2,6,6,13
9,6,6,4,9,15,34,8,10,8,17,8,13,23,30,3,10,4,7,8,5,2,2,10,15,10,5,4,10,10,6,3,3,8,6,2,2,10,8,14,17,7,6,13,17,5,9,7,7,31
7,1,7,9,1,14,21,7,7,11,6,13,13,29,4,14,10,3,9,1,1,6,11,15,15,7,5,9,12,3,15,2,7,6,14,6,7,14,10,10,9,13,12,6,14,13,5,7,3,15
8,2,3,2,2,3,37,2,4,4,3,1,5,32,19,11,9,8,5,4,8,17,7,2,11,12,7,2,9,7,18,5,6,2,1,13,8,9,5,15,14,9,10,13,10,14,2,12,12,34
2,2,3,7,2,13,1,2,2,1,6,11,9,40,38,5,9,9,8,7,7,8,1,12,3,1,3,2,13,3,8,5,7,9,3,1,3,8,2,7,1,6,8,4,5,6,2,6,5,2
6,12,6,10,4,11,4,13,9,11,6,7,4,35,37,2,4,10,8,11,4,8,13,8,2,1,8,1,17,4,8,1,8,9,14,7,10,12,2,8,11,6,4,1,17,4,2,4,3,26
1,6,4,1,2,4,32,3,14,2,12,11,2,24,22,15,13,5,5,11,6,10,1,6,5,5,5,7,13,9,9,6,4,14,11,11,9,2,13,6,8,3,5,4,9,5,5,6,6,8
12,10,2,9,1,5,11,2,7,1,11,11,9,1,36,2,10,5,8,11,11,9,9,1,3,3,5,2,1,3,16,7,1,11,5,5,7,1,2,11,1,4,11,3,9,1,2,6,3,34
5,5,7,10,1,14,36,6,11,11,13,5,14,28,34,15,8,2,9,12,13,5,8,5,11,7,10,9,12,3,4,6,1,11,10,13,5,5,13,12,11,4,12,2,4,2,6,5,4,19
3,1,1,4,5,13,1,2,1,9,2,3,1,19,13,13,13,16,3,8,7,3,9,12,8,2,3,3,13,3,12,4,8,8,1,1,6,8,9,7,3,2,1,11,5,6,3,11,3,14
3,13,14,7,9,13,1,3,5,9,15,11,9,19,21,6,9,5,9,8,16,17,10,3,13,3,8,1,12,9,12,5,8,10,6,10,6,6,13,9,3,15,6,5,16,14,4,3,5,33
8,2,11,1,8,10,25,11,3,4,14,10,5,32,19,14,12,13,2,2,10,17,11,2,15,13,10,2,9,16,18,9,6,8,11,13,5,9,5,3,3,4,12,13,7,2,7,12,12,39
3,15,13,10,9,11,28,13,4,11,11,9,15,25,36,9,11,10,8,8,5,8,13,6,9,9,2,2,6,13,15,5,3,8,5,5,14,11,10,11,16,6,1,14,17,14,2,13,5,26
3,1,14,7,1,1,24,8,1,9,11,12,11,4,13,6,11,6,9,9,7,3,4,3,13,7,2,10,14,4,12,10,5,10,9,10,1,6,12,14,7,15,6,5,16,3,4,11,4,28
3,12,12,6,2,5,5,13,12,17,8,7,5,2,5,4,5,1,2,4,5,11,13,8,9,10,2,2,8,2,2,5,3,12,7,9,14,4,10,11,16,4,5,14,17,2,8,13,10,5
8,3,7,5,6,14,34,2,12,7,17,9,17,8,17,14,10,10,10,14,2,9,9,15,2,12,1,6,8,5,7,12,1,15,12,5,14,8,10,6,17,12,3,11,17,13,9,7,2,6
13,9,6,6,5,12,15,13,12,8,9,7,15,12,32,9,4,5,8,2,12,5,3,4,9,9,2,9,7,14,18,6,4,8,11,13,13,11,7,14,12,11,1,3,12,16,8,14,2,26
12,2,10,7,3,11,27,8,10,1,7,15,9,16,1,6,14,8,7,10,11,9,1,10,8,1,8,6,13,13,5,11,8,12,7,12,2,1,2,1,5,7,1,6,1,12,7,1,3,21
3,14,12,6,9,8,17,11,3,3,10,7,9,17,40,4,5,1,2,2,5,11,10,1,8,3,8,1,8,14,16,7,1,12,12,3,13,14,5,11,9,16,8,2,3,16,2,4,5,5
12,12,2,4,8,14,27,8,8,13,8,8,1,2,30,13,2,2,7,16,15,1,5,9,15,2,2,10,17,12,9,4,8,15,16,2,14,10,2,5,17,16,6,10,17,12,8,7,7,31
12,9,12,4,6,1,33,2,2,15,9,5,4,2,21,7,5,14,4,1,2,2,13,10,3,1,2,9,11,14,5,11,2,8,7,11,10,7,5,3,14,7,6,1,18,4,6,14,3,5
8,2,11,9,8,10,25,11,3,4,14,9,5,32,37,14,14,9,12,2,9,17,11,2,15,13,9,2,16,14,18,9,3,9,4,11,6,9,5,3,5,9,12,13,7,2,8,12,12,39
9,15,1,6,1,14,38,4,1,11,4,3,8,29,41,14,10,13,7,5,9,3,5,16,10,7,4,10,12,4,15,10,6,9,14,10,7,12,8,1,14,13,6,5,13,2,5,11,4,25
7,10,13,9,6,15,31,14,6,8,14,2,5,9,19,7,8,17,11,2,15,17,6,17,6,10,2,2,9,2,14,7,5,2,18,9,2,9,10,6,17,12,7,11,18,14,2,14,7,35
3,14,11,6,6,1,10,8,8,14,6,14,3,17,28,6,11,18,3,15,16,4,11,2,9,3,9,5,8,4,16,7,8,15,11,10,13,6,4,4,4,14,8,12,3,11,1,10,10,14
2,2,14,1,2,1,24,8,2,9,17,2,11,31,17,6,10,6,7,9,7,10,1,16,14,1,2,2,2,3,7,2,5,9,15,1,2,6,11,13,2,15,6,5,16,2,2,2,5,2
3,9,1,4,1,5,25,7,8,7,16,10,8,33,25,10,7,14,8,6,14,16,1,9,13,8,8,3,15,15,4,11,2,6,5,4,7,12,6,2,9,16,8,4,6,15,2,10,2,16
11,11,6,6,5,6,36,5,12,8,3,10,7,22,12,1,7,4,8,3,16,7,9,13,10,12,5,2,7,1,4,1,6,1,8,5,13,6,9,6,13,6,8,3,10,7,1,1,2,18
11,11,2,9,4,2,36,12,4,15,1,1,1,38,24,11,11,9,4,12,4,1,11,6,7,8,9,2,11,1,2,11,8,14,4,11,1,12,8,1,9,13,13,1,1,4,1,4,1,1
3,12,13,7,5,2,34,13,12,4,17,15,17,2,20,2,11,2,2,13,2,2,2,13,2,10,2,2,17,2,2,12,3,15,7,5,14,5,6,2,16,4,5,14,17,1,8,13,2,5
10,8,3,1,5,5,15,3,12,4,1,1,2,6,33,2,4,5,2,2,6,10,9,11,16,9,3,11,7,9,2,5,4,14,2,7,1,4,3,7,8,15,12,3,5,3,5,9,6,20
10,6,14,3,3,8,26,3,9,10,8,10,3,17,10,4,1,14,6,11,10,13,2,3,7,11,3,4,15,13,6,4,7,7,6,7,4,15,14,15,1,2,9,14,15,4,9,10,5,12
13,13,14,10,2,16,14,4,11,12,11,13,8,4,15,10,13,13,5,1,8,10,1,3,11,4,4,2,2,9,12,1,6,9,9,3,12,11,11,13,1,8,1,1,2,3,3,6,9,28
7,1,7,8,4,14,21,7,7,11,6,2,13,40,29,14,10,17,9,12,15,14,6,1,15,10,5,9,8,3,15,7,1,6,5,6,7,4,4,10,17,3,12,11,14,2,9,8,4,15
10,13,14,4,9,12,3,3,13,9,8,11,7,37,27,4,12,5,9,17,6,13,11,16,7,5,7,2,11,9,6,3,4,10,6,7,1,15,8,9,3,16,6,13,12,4,6,9,7,8
8,15,11,5,1,10,18,4,10,16,4,8,8,29,41,14,7,13,6,5,5,3,5,15,1,11,4,10,3,4,6,9,6,15,16,10,6,4,7,8,6,6,6,12,13,2,5,3,4,24
11,6,13,6,9,11,31,1,10,2,9,9,5,12,7,9,2,16,11,8,12,3,13,7,5,5,10,10,13,13,9,6,9,8,11,2,11,9,13,15,16,5,1,9,11,6,4,10,1,19
12,10,2,9,1,13,11,2,7,1,6,11,9,1,36,5,10,5,8,10,11,9,9,1,3,3,5,2,13,3,16,7,7,11,14,8,7,1,2,11,1,4,11,3,8,10,2,6,3,34
5,5,14,10,5,7,35,3,8,5,1,4,6,18,42,2,6,16,5,12,3,14,6,6,4,5,5,9,11,13,7,5,1,2,6,9,7,5,3,4,8,1,7,11,5,3,3,12,12,22
11,11,1,1,5,6,32,5,11,3,1,3,10,22,15,1,7,5,1,9,16,1,9,13,7,12,1,4,7,1,12,1,1,1,15,10,10,10,9,6,13,8,8,3,13,1,1,1,8,18
10,11,4,1,9,11,32,3,11,3,10,3,15,13,23,11,7,5,11,9,10,3,9,14,10,12,1,6,14,9,9,6,4,10,12,13,11,10,13,6,8,3,9,4,13,17,1,10,8,32
13,9,4,6,5,7,5,9,8,3,3,4,7,33,9,11,4,12,8,10,16,8,3,5,9,3,9,6,9,12,18,6,4,4,11,11,1,6,7,8,12,7,4,3,10,13,8,6,10,37
10,9,12,1,3,1,33,8,4,15,9,5,5,2,5,7,5,1,4,10,2,2,13,10,7,1,8,11,10,2,5,11,2,8,7,9,10,5,5,3,14,7,6,2,18,9,2,14,3,5
10,6,4,1,9,11,31,3,13,2,10,7,15,13,23,9,7,16,11,5,9,3,9,14,10,5,6,6,13,9,9,5,4,10,16,2,11,10,13,8,8,3,9,4,13,17,4,2,1,32
11,12,13,6,6,11,34,13,3,8,8,7,15,35,32,14,4,2,3,2,12,5,2,4,15,11,2,4,17,14,13,3,3,8,5,11,14,11,11,14,16,11,1,5,17,16,8,14,10,38
13,13,1,10,9,12,16,4,11,14,15,3,9,4,15,4,13,4,11,2,12,4,1,3,11,4,4,3,4,14,3,1,6,12,9,3,3,3,11,13,7,2,1,1,2,16,3,14,10,28
11,5,6,5,6,6,2,8,5,4,7,10,9,13,26,1,2,4,2,3,4,1,8,4,5,11,8,6,7,1,5,1,5,9,18,6,4,1,11,14,13,7,1,4,1,4,7,4,7,21
5,5,14,2,2,5,5,3,5,9,3,5,5,5,21,2,5,5,5,4,5,5,3,5,4,5,5,2,5,9,2,5,1,5,5,4,5,5,5,5,2,4,5,3,4,5,4,5,5,40
3,1,4,7,1,1,24,8,1,11,11,12,11,4,13,6,11,6,9,9,5,3,4,3,13,7,2,10,14,4,12,10,5,10,9,10,1,6,12,14,7,15,6,5,16,3,6,11,4,28
11,6,7,5,2,10,9,9,10,7,4,9,11,8,14,9,8,6,12,11,15,11,5,3,5,8,1,6,8,13,7,6,4,7,3,6,9,9,13,7,10,5,3,11,14,1,9,2,11,6
2,5,7,6,1,8,24,1,3,1,9,14,5,14,4,8,10,3,4,16,1,10,2,10,4,4,5,1,12,9,3,6,7,7,7,11,7,14,15,1,1,1,11,1,14,6,5,4,9,4
10,9,9,10,3,5,14,10,8,11,11,12,1,4,5,8,11,9,8,9,5,6,7,7,8,3,4,2,6,9,11,3,8,9,5,10,12,11,5,11,1,10,12,7,13,12,4,6,9,15
8,10,1,4,2,7,3,7,8,1,6,10,2,1,2,10,10,6,7,7,7,10,1,9,7,1,7,3,11,3,11,2,2,6,4,4,7,12,2,2,14,16,8,4,6,7,2,6,3,7
12,12,7,4,6,15,34,8,7,8,1,6,17,2,6,3,9,4,6,7,2,2,7,10,2,3,1,1,5,7,6,6,1,15,6,7,2,10,11,14,7,13,5,13,17,3,1,7,2,31
1,14,6,6,1,10,12,7,8,17,14,6,16,27,37,6,7,3,3,15,16,7,10,1,6,13,8,3,16,4,4,6,9,14,11,10,13,6,13,5,13,3,8,5,3,2,1,10,9,14
2,1,14,1,2,12,24,8,9,8,6,2,11,31,29,13,10,7,7,12,10,3,1,16,14,1,2,9,10,3,5,7,5,8,15,12,2,6,4,13,8,15,6,6,16,2,5,2,7,28
4,3,14,7,2,8,21,3,7,5,1,4,15,40,20,14,10,17,9,12,9,14,6,1,14,5,5,8,8,3,5,10,1,10,6,9,7,5,12,4,8,3,7,11,14,3,5,7,1,22
3,1,1,3,4,10,20,11,1,9,2,3,4,3,13,13,13,16,3,2,3,3,1,3,3,3,3,3,13,14,16,4,1,3,2,1,3,3,3,3,3,2,3,11,10,4,3,2,3,36
9,15,1,6,1,14,38,4,1,11,4,3,8,29,41,13,10,13,7,5,9,3,5,16,10,7,4,10,12,4,15,10,6,9,14,10,7,12,8,13,14,13,6,5,13,9,5,11,4,25
9,11,6,6,5,6,36,5,12,8,3,10,7,22,12,8,8,4,8,3,14,7,9,13,10,12,5,2,7,1,4,1,6,1,8,11,13,6,9,6,13,6,8,3,7,7,5,1,2,30
13,6,6,10,9,12,16,3,3,7,15,1,6,12,32,4,12,6,8,2,15,7,3,5,11,9,7,3,6,5,15,6,9,5,12,6,3,9,11,6,5,5,11,15,10,16,8,4,10,12
1,8,2,9,1,13,11,11,4,15,1,13,13,29,36,8,3,3,8,6,2,1,9,1,6,12,5,11,11,3,2,1,7,6,9,11,1,14,10,11,5,16,3,3,9,16,7,12,5,1
1,8,3,4,1,13,28,10,2,12,16,5,12,40,21,3,9,16,2,7,11,3,1,11,3,3,5,6,11,15,1,3,1,11,5,11,4,10,2,1,1,5,8,2,1,3,4,4,11,34
12,1,7,10,1,5,27,15,1,7,11,6,12,18,18,8,2,2,1,11,11,6,5,12,3,8,5,3,1,6,9,7,1,4,5,10,7,12,12,1,1,11,11,7,11,1,7,12,12,16
11,11,9,5,5,5,36,5,12,8,3,10,7,13,14,1,7,4,8,3,4,7,9,13,10,5,4,2,7,1,9,1,8,11,8,5,4,16,9,14,17,5,1,3,10,16,1,10,8,18
11,6,13,4,6,5,8,3,5,7,1,2,2,36,20,10,6,6,12,6,6,6,6,11,5,5,1,1,13,5,17,6,4,5,8,11,9,9,13,4,5,5,5,11,2,6,4,9,1,6
9,1,7,1,1,1,27,8,9,8,6,8,15,10,24,13,10,7,1,12,7,10,13,12,1,8,5,9,10,3,5,7,5,8,15,12,4,4,8,8,3,15,6,6,13,3,5,3,6,28
1,15,9,5,6,5,13,1,1,2,11,6,15,13,14,1,2,4,3,11,4,8,9,12,5,5,10,3,7,6,9,1,1,11,5,10,4,16,11,14,17,5,1,12,2,16,6,10,8,35
5,5,3,4,5,8,21,1,1,1,10,11,5,40,26,15,9,4,9,17,4,9,7,6,5,9,10,1,1,2,15,6,9,11,16,2,11,8,8,1,17,6,9,13,1,14,7,3,5,34
3,4,9,1,1,14,39,13,3,16,17,5,14,15,5,14,5,1,10,14,13,6,2,15,16,2,2,2,1,6,4,11,2,15,5,9,5,5,12,1,11,13,4,2,18,11,7,5,9,21
5,12,11,7,3,14,25,6,4,14,17,5,17,38,17,11,11,18,12,14,10,5,6,6,16,9,2,7,3,5,8,10,3,15,12,3,5,9,11,4,5,6,13,14,18,7,4,5,4,41
13,2,6,10,6,16,14,10,11,9,11,13,9,4,27,10,14,9,1,1,11,10,1,3,8,3,4,2,6,9,11,3,8,9,8,3,12,11,2,11,1,10,12,9,2,3,3,6,9,15
4,5,7,9,4,8,17,8,9,10,6,7,4,29,29,12,1,10,12,12,1,11,11,16,7,1,9,9,12,16,11,11,8,8,14,12,13,12,15,4,10,7,6,1,9,9,9,5,1,9
10,7,14,3,9,12,28,3,9,10,8,11,1,17,13,13,13,16,6,11,3,3,5,3,7,11,3,3,8,13,16,4,7,7,6,7,4,15,14,15,3,14,9,14,15,4,4,10,3,12
3,14,12,6,9,8,17,8,8,3,10,7,9,17,40,4,5,1,2,9,5,11,10,1,8,3,8,1,8,14,16,7,1,12,7,3,13,14,5,11,9,16,8,2,3,16,2,4,5,5
11,2,6,4,2,10,33,2,13,7,14,10,11,24,2,12,10,6,2,7,7,10,1,4,14,13,7,2,5,8,5,11,2,14,3,9,2,13,9,6,14,3,8,4,2,11,9,8,7,40
11,15,13,10,6,4,32,7,8,6,5,14,3,13,35,7,12,15,2,17,10,10,6,6,11,5,10,10,14,13,9,6,9,10,11,13,13,1,13,3,8,3,8,15,15,8,1,10,1,4
9,9,8,6,1,15,38,8,9,8,7,3,7,4,10,13,10,12,7,1,12,6,13,15,15,7,1,4,16,3,6,7,5,8,16,12,6,10,8,8,7,13,6,6,12,13,5,9,6,15
1,13,11,7,7,1,2,3,3,7,12,4,2,37,26,10,5,3,2,6,6,13,1,11,1,9,4,1,11,5,1,4,8,5,8,7,1,7,13,9,3,1,11,3,2,10,3,14,3,13
1,8,2,9,8,5,13,11,13,3,1,11,2,18,36,8,14,5,8,11,2,8,9,1,5,13,5,1,1,2,2,1,1,11,5,5,1,14,5,11,9,16,3,3,9,16,6,10,5,23
13,9,13,6,6,11,22,9,9,8,14,7,15,35,32,9,4,13,3,2,12,5,2,4,5,9,2,4,17,14,13,3,4,8,11,11,13,11,7,14,12,11,1,13,12,16,8,14,10,38
3,6,3,3,2,13,35,4,11,12,13,13,12,24,42,13,8,5,5,9,13,10,10,7,7,4,1,7,2,6,7,7,6,7,14,12,12,13,11,7,8,8,10,1,2,11,9,8,6,38
7,11,11,10,9,10,29,5,3,6,11,9,12,14,36,8,1,2,9,3,11,2,12,4,1,9,8,1,6,6,3,1,1,12,12,3,7,9,4,6,1,8,1,3,4,4,5,1,8,17
6,10,9,7,4,14,27,14,6,10,17,2,13,35,28,14,12,17,7,1,12,9,2,4,15,10,9,9,17,9,15,3,3,8,5,2,14,7,10,1,17,11,12,14,15,12,8,7,4,27
8,1,7,7,4,3,1,11,2,3,6,3,16,8,41,3,9,13,1,11,7,9,5,3,15,3,6,6,3,16,1,9,5,3,3,10,3,16,1,7,10,6,8,5,14,17,2,6,3,29
11,12,7,6,6,12,19,13,12,8,13,10,7,22,12,9,6,15,4,3,16,11,9,10,10,13,4,1,4,1,4,1,1,1,8,5,13,11,11,4,13,17,1,10,11,4,1,11,2,18
13,3,8,5,3,8,16,1,2,10,4,9,16,30,3,12,1,13,12,10,3,9,1,15,3,13,4,3,4,8,2,11,1,16,3,1,15,3,3,3,2,2,3,10,2,2,9,10,11,7
8,2,13,7,2,2,1,3,4,17,5,15,10,36,20,2,4,2,1,13,2,14,9,17,5,10,6,4,9,3,2,10,5,10,9,4,11,5,15,13,8,12,5,7,2,7,1,12,5,40
7,11,7,10,4,12,32,9,12,7,6,15,12,34,8,4,3,10,10,11,15,11,12,8,15,10,9,8,14,16,3,7,1,12,18,12,10,12,15,4,10,12,13,7,3,4,9,5,12,29
1,15,4,6,8,4,8,14,1,2,12,6,12,33,23,8,2,5,2,11,6,2,2,4,10,5,5,6,1,6,2,7,1,14,11,11,7,16,11,6,17,12,5,4,18,5,5,9,8,35
1,8,8,7,8,11,15,6,13,16,4,5,6,24,41,15,6,8,11,12,3,9,12,12,7,5,2,2,3,7,13,11,4,4,6,10,5,5,12,6,10,10,12,13,1,8,4,5,3,38
3,9,2,4,3,14,27,8,8,13,8,15,1,16,30,13,2,2,5,16,5,1,4,7,8,2,8,10,17,12,9,4,8,15,16,2,14,14,4,11,17,16,6,10,2,12,8,7,8,20
9,6,7,1,1,12,22,9,9,8,2,3,14,28,6,9,8,7,3,12,7,10,4,3,5,2,3,10,10,5,4,3,1,11,1,5,9,4,7,12,5,12,13,11,5,6,5,14,10,36
2,2,3,7,2,13,1,2,2,1,6,11,9,40,38,5,9,9,8,7,10,8,1,12,3,3,1,2,13,3,16,5,7,9,5,1,7,8,2,7,1,6,9,4,8,6,2,12,5,2
13,13,14,6,5,2,13,2,13,16,1,11,17,37,17,11,3,13,10,17,2,13,7,15,7,3,4,11,11,9,16,5,8,15,16,7,8,2,8,9,2,16,2,13,12,13,8,3,6,8
11,5,6,10,9,11,10,13,4,11,11,9,15,25,3,9,11,16,3,8,5,8,13,6,5,8,4,2,8,13,15,5,3,8,10,6,14,11,10,1,16,4,1,14,17,14,7,13,5,26
7,3,7,5,1,14,34,10,7,11,2,14,17,8,14,14,10,13,12,11,15,9,9,1,15,1,5,6,8,13,7,1,5,6,3,6,7,7,10,14,17,1,12,2,14,2,9,7,4,21
7,14,7,7,6,6,7,9,11,15,5,15,13,9,34,7,2,17,11,9,15,17,6,17,8,10,1,8,9,9,7,11,1,2,17,4,5,9,11,14,8,5,7,11,4,12,9,2,8,6
1,15,8,9,8,10,25,4,6,4,14,10,3,33,23,10,7,12,12,5,14,15,2,14,10,13,9,6,3,12,1,11,4,6,17,11,6,10,9,6,4,3,8,4,7,13,1,8,4,30
11,7,13,6,9,11,31,1,10,2,9,9,5,12,7,9,2,16,1,8,10,1,13,7,5,3,10,10,1,13,9,6,9,8,11,5,11,9,13,15,16,5,8,9,11,6,7,10,1,19
5,11,8,5,5,8,36,2,1,9,7,13,1,15,14,7,9,10,3,5,10,8,7,6,11,9,3,8,1,7,5,3,1,11,18,9,11,5,3,6,1,6,11,13,7,8,6,1,1,21
13,6,7,6,8,15,15,6,13,8,3,5,6,31,35,15,6,8,4,12,16,11,12,5,7,6,2,9,12,7,13,4,4,4,8,4,5,11,12,6,7,10,5,13,13,11,4,11,2,38
11,2,10,7,5,2,36,14,11,11,8,15,1,16,35,11,9,9,7,16,8,17,1,9,8,10,4,2,5,10,8,11,4,12,1,9,2,8,9,3,7,6,3,14,15,16,6,6,5,17
1,14,6,6,1,10,30,15,14,17,14,6,16,27,1,10,7,5,3,15,16,7,3,1,1,13,8,3,16,4,18,6,4,14,1,10,13,10,9,6,13,17,8,4,3,1,1,6,1,40
8,2,3,2,2,3,31,2,4,4,3,1,5,32,19,11,9,8,5,4,8,17,7,2,11,3,7,2,9,7,18,5,6,2,1,13,8,9,5,15,3,9,10,13,10,14,2,12,3,34
2,11,11,9,9,4,29,5,1,6,10,9,12,14,26,8,10,2,2,3,11,2,2,4,1,9,5,6,6,6,3,7,1,12,17,3,7,16,14,1,1,3,11,3,4,4,5,1,8,35
13,14,7,10,9,15,10,14,3,7,3,1,6,39,32,4,12,8,11,16,15,10,3,5,11,6,7,3,4,6,15,7,1,4,12,4,10,11,11,14,4,14,3,15,10,16,9,14,10,12
3,8,3,6,8,11,31,7,13,4,6,9,14,21,32,9,7,16,7,8,12,7,11,11,9,9,2,3,10,13,15,6,9,3,5,11,4,9,10,10,4,4,8,14,17,8,4,4,5,33
1,8,13,9,8,1,29,8,13,15,11,9,15,24,24,9,2,8,4,12,1,8,10,12,13,7,9,9,5,7,14,6,5,8,5,9,4,4,12,14,15,14,12,14,2,3,4,11,4,26
8,2,3,2,2,15,7,14,9,4,3,1,6,32,6,11,12,8,5,4,8,17,3,5,11,5,7,2,9,7,18,5,4,5,1,4,8,5,5,7,7,9,11,13,10,14,4,6,10,38
1,14,8,9,1,10,25,13,6,17,16,15,8,33,37,6,14,6,12,5,14,16,4,14,2,8,8,9,3,15,5,11,9,16,17,11,6,14,6,2,9,3,6,8,6,15,2,10,9,25
12,7,2,4,6,11,33,2,2,1,9,11,4,1,21,7,13,14,4,1,1,1,2,10,4,2,2,6,11,1,5,11,9,14,7,11,15,7,1,5,1,7,6,1,1,2,5,14,1,1
2,10,6,6,3,1,36,9,2,9,14,11,16,28,27,8,14,3,5,7,7,8,9,3,10,1,2,2,3,9,1,5,1,12,3,1,3,16,3,12,1,6,11,2,2,2,2,6,5,29
3,12,14,6,2,5,24,8,13,9,3,12,11,31,21,6,9,8,9,12,7,5,4,3,13,7,2,10,5,9,14,10,5,10,9,4,1,11,12,14,7,13,5,13,17,3,4,11,4,40
12,2,6,4,1,2,33,2,2,7,4,8,14,30,21,12,11,2,8,7,15,9,5,9,14,2,2,2,11,7,4,3,2,16,18,9,2,13,12,14,10,12,13,1,2,2,9,8,12,34
12,2,2,2,2,13,2,2,2,2,2,6,2,24,2,5,8,10,5,15,2,10,1,10,6,2,2,2,2,2,2,7,2,2,2,10,2,14,2,7,2,1,2,1,13,11,2,2,12,2
7,1,7,8,6,15,11,14,7,7,17,2,10,9,30,14,10,17,7,16,15,14,6,4,15,10,1,2,17,3,7,11,1,6,18,6,2,8,11,7,17,12,12,11,14,1,9,7,7,35
12,13,11,3,9,12,16,13,6,1,16,5,9,23,23,3,10,4,4,12,11,5,1,4,2,3,7,9,5,14,13,3,1,12,17,11,6,2,11,1,1,2,1,1,1,16,9,14,10,17
9,13,7,4,8,10,8,11,6,3,8,9,10,29,30,14,14,7,12,5,15,15,6,4,15,10,1,7,17,12,5,1,3,8,14,11,5,8,9,2,5,9,12,7,7,5,9,11,12,11
1,6,1,1,4,9,20,4,1,12,9,3,13,26,15,15,4,11,3,8,3,4,10,3,16,11,6,9,2,9,12,4,6,1,9,10,6,10,6,13,14,2,6,9,16,9,3,2,2,32
5,7,2,9,1,13,9,10,4,12,1,13,3,7,36,5,3,3,8,5,9,5,11,12,6,4,9,11,3,3,10,9,7,4,6,8,1,12,8,12,5,16,2,7,9,10,7,12,12,39
